,JAHR,MONAT,ZNR,ZNAME,STRTYP,STRNR,RINAME,FZTYP,DTVMS,DTVMF,DTVMO,DTVDD,DTVFR,DTVSA,DTVSF,TVMAX,TVMAXT,DATUM
3830,2024,4,1627,Felberstraße,B,224,Schweglerstraße,Kfz,7389,7750,7338,7834,7887,7041,6151,8092,"Mi,10.04.",2024-04-01
3831,2024,4,1627,Felberstraße,B,224,Schweglerstraße,LkwÄ,44,55,58,56,48,25,15,68,"Mi,24.04.",2024-04-01
3832,2024,4,1627,Felberstraße,B,224,Gesamt,Kfz,15622,16365,15686,16448,16778,14863,13106,17139,"Fr,12.04.",2024-04-01
3833,2024,4,1627,Felberstraße,B,224,Gesamt,LkwÄ,445,557,553,580,485,244,138,693,"Mi,24.04.",2024-04-01
3834,2024,3,1075,Reichsbrücke,B,8,Leopoldstadt,Kfz,16758,18451,17714,18884,18000,13951,12453,20269,"*Di,19.03.",2024-03-01
3835,2024,3,1075,Reichsbrücke,B,8,Leopoldstadt,LkwÄ,640,768,763,796,704,389,354,877,"*Mi,20.03.",2024-03-01
3836,2024,3,1075,Reichsbrücke,B,8,Donaustadt,Kfz,14099,15042,14410,15089,15435,12991,11246,16824,"Fr,01.03.",2024-03-01
3837,2024,3,1075,Reichsbrücke,B,8,Donaustadt,LkwÄ,572,725,773,744,642,305,196,840,"Mo,18.03.",2024-03-01
3838,2024,3,1075,Reichsbrücke,B,8,Gesamt,Kfz,30857,33493,32124,33973,33435,26942,23698,35826,"*Fr,01.03.",2024-03-01
3839,2024,3,1075,Reichsbrücke,B,8,Gesamt,LkwÄ,1212,1493,1536,1540,1347,695,550,1671,"*Mi,20.03.",2024-03-01
3840,2024,3,1078,Westbahnhof,B,221,Wienzeile,Kfz,38743,39184,37752,38743,41389,40666,34967,42794,"Sa,02.03.",2024-03-01
3841,2024,3,1078,Westbahnhof,B,221,Wienzeile,LkwÄ,1019,1276,1300,1304,1191,600,359,1463,"Do,28.03.",2024-03-01
3842,2024,3,1078,Westbahnhof,B,221,Stadthalle,Kfz,31459,31406,30108,31047,33307,33512,29628,35485,"Sa,09.03.",2024-03-01
3843,2024,3,1078,Westbahnhof,B,221,Stadthalle,LkwÄ,784,967,974,992,902,487,312,1096,"Do,28.03.",2024-03-01
3844,2024,3,1078,Westbahnhof,B,221,Gesamt,Kfz,70202,70591,67860,69790,74696,74178,64595,77440,"Sa,02.03.",2024-03-01
3845,2024,3,1078,Westbahnhof,B,221,Gesamt,LkwÄ,1804,2244,2274,2296,2093,1087,672,2559,"Do,28.03.",2024-03-01
3846,2024,3,1089,Floridsdorf-Br.,B,226,Brigittenau,Kfz,12509,13407,13204,13576,13164,11390,9857,14519,"Mi,20.03.",2024-03-01
3847,2024,3,1089,Floridsdorf-Br.,B,226,Brigittenau,LkwÄ,300,393,393,422,322,135,77,490,"Mi,20.03.",2024-03-01
3848,2024,3,1089,Floridsdorf-Br.,B,226,Floridsdorf,Kfz,13886,14914,14159,14916,15515,12828,10623,16098,"Fr,01.03.",2024-03-01
3849,2024,3,1089,Floridsdorf-Br.,B,226,Floridsdorf,LkwÄ,331,431,441,442,396,158,88,483,"Do,21.03.",2024-03-01
3850,2024,3,1089,Floridsdorf-Br.,B,226,Gesamt,Kfz,26395,28321,27363,28492,28678,24218,20480,30103,"Mi,20.03.",2024-03-01
3851,2024,3,1089,Floridsdorf-Br.,B,226,Gesamt,LkwÄ,631,823,834,863,718,292,165,955,"Mi,20.03.",2024-03-01
3852,2024,3,1096,Brigittenauer Brücke,B,14,Brigittenau,Kfz,13508,15108,15012,15412,14455,10849,9448,16033,"Di,19.03.",2024-03-01
3853,2024,3,1096,Brigittenauer Brücke,B,14,Brigittenau,LkwÄ,313,429,481,449,339,90,51,530,"Mo,18.03.",2024-03-01
3854,2024,3,1096,Brigittenauer Brücke,B,14,Floridsdorf,Kfz,11130,12075,11707,12159,12166,9812,8480,12718,"Fr,15.03.",2024-03-01
3855,2024,3,1096,Brigittenauer Brücke,B,14,Floridsdorf,LkwÄ,266,348,372,363,293,111,77,394,"Di,19.03.",2024-03-01
3856,2024,3,1096,Brigittenauer Brücke,B,14,Gesamt,Kfz,24638,27183,26719,27572,26621,20661,17929,28479,"Mi,20.03.",2024-03-01
3857,2024,3,1096,Brigittenauer Brücke,B,14,Gesamt,LkwÄ,579,777,853,812,633,201,128,914,"Mo,18.03.",2024-03-01
3858,2024,3,1131,Karlsplatz,B,1,Heumarkt,Kfz,19653,21216,19880,21433,21765,17899,14845,23172,"Fr,01.03.",2024-03-01
3859,2024,3,1131,Karlsplatz,B,1,Heumarkt,LkwÄ,473,587,588,610,531,268,195,666,"Mo,25.03.",2024-03-01
3860,2024,3,1131,Karlsplatz,B,1,Wienzeile,Kfz,12178,13490,12644,13725,13602,10554,8296,15103,"Fr,08.03.",2024-03-01
3861,2024,3,1131,Karlsplatz,B,1,Wienzeile,LkwÄ,350,429,416,446,399,218,150,515,"Mi,27.03.",2024-03-01
3862,2024,3,1131,Karlsplatz,B,1,Gesamt,Kfz,31832,34706,32524,35158,35367,28452,23141,37687,"Fr,08.03.",2024-03-01
3863,2024,3,1131,Karlsplatz,B,1,Gesamt,LkwÄ,822,1016,1005,1056,930,486,344,1141,"Mi,27.03.",2024-03-01
3864,2024,3,1170,Donaukanal Straße,B,227,1171-Obere Donaustr.,Kfz,24366,25386,24363,25399,26173,23819,20631,27637,"Fr,08.03.",2024-03-01
3865,2024,3,1170,Donaukanal Straße,B,227,1171-Obere Donaustr.,LkwÄ,706,882,913,910,790,400,272,1021,"Mi,27.03.",2024-03-01
3866,2024,3,1170,Donaukanal Straße,B,227,1172-Franz-Josef-Kai,Kfz,34980,37181,35779,37219,38210,32589,28129,40117,"Fr,22.03.",2024-03-01
3867,2024,3,1170,Donaukanal Straße,B,227,1172-Franz-Josef-Kai,LkwÄ,1425,1812,1780,1886,1658,737,489,1961,"Di,19.03.",2024-03-01
3868,2024,3,1170,Donaukanal Straße,B,227,Gesamt,Kfz,59346,62566,60142,62618,64383,56408,48760,66819,"Fr,08.03.",2024-03-01
3869,2024,3,1170,Donaukanal Straße,B,227,Gesamt,LkwÄ,2131,2694,2694,2797,2447,1137,761,2934,"Mi,27.03.",2024-03-01
3870,2024,3,1177,Handelskai,B,14,Klosterneuburg,Kfz,9872,10799,10526,10957,10640,8388,7462,11758,"Fr,15.03.",2024-03-01
3871,2024,3,1177,Handelskai,B,14,Klosterneuburg,LkwÄ,417,567,621,601,442,115,87,672,"Mi,20.03.",2024-03-01
3872,2024,3,1177,Handelskai,B,14,Freudenau,Kfz,11757,12901,12392,13135,12745,9929,8781,14075,"Do,14.03.",2024-03-01
3873,2024,3,1177,Handelskai,B,14,Freudenau,LkwÄ,543,741,786,786,599,134,117,883,"Mo,18.03.",2024-03-01
3874,2024,3,1177,Handelskai,B,14,Gesamt,Kfz,21629,23700,22917,24092,23385,18317,16243,25452,"Do,14.03.",2024-03-01
3875,2024,3,1177,Handelskai,B,14,Gesamt,LkwÄ,959,1308,1407,1386,1041,249,204,1514,"Mo,18.03.",2024-03-01
3876,2024,3,1179,Brunner Straße,B,12,Zentrum,Kfz,12826,14690,14626,14784,14513,10483,7340,15419,"Do,28.03.",2024-03-01
3877,2024,3,1179,Brunner Straße,B,12,Zentrum,LkwÄ,953,1289,1350,1324,1157,328,165,1413,"Mo,18.03.",2024-03-01
3878,2024,3,1179,Brunner Straße,B,12,Brunn am Gebirge,Kfz,17344,19331,19120,19246,19703,15338,11009,20095,"Fr,22.03.",2024-03-01
3879,2024,3,1179,Brunner Straße,B,12,Brunn am Gebirge,LkwÄ,1163,1563,1642,1613,1378,418,229,1714,"Mi,20.03.",2024-03-01
3880,2024,3,1179,Brunner Straße,B,12,Gesamt,Kfz,30170,34020,33746,34030,34216,25821,18349,35027,"Do,28.03.",2024-03-01
3881,2024,3,1179,Brunner Straße,B,12,Gesamt,LkwÄ,2116,2852,2992,2937,2535,746,394,3089,"Do,21.03.",2024-03-01
3882,2024,3,1180,Hochstraße,B,13,Zentrum,Kfz,5052,5508,5256,5498,5733,4419,3770,6011,"Fr,22.03.",2024-03-01
3883,2024,3,1180,Hochstraße,B,13,Zentrum,LkwÄ,235,294,296,303,272,124,94,332,"Do,14.03.",2024-03-01
3884,2024,3,1180,Hochstraße,B,13,Perchtoldsdorf,Kfz,5271,5768,5482,5735,6075,4532,3921,6451,"Fr,22.03.",2024-03-01
3885,2024,3,1180,Hochstraße,B,13,Perchtoldsdorf,LkwÄ,239,301,297,311,280,120,96,341,"Mi,13.03.",2024-03-01
3886,2024,3,1180,Hochstraße,B,13,Gesamt,Kfz,10323,11275,10738,11233,11807,8951,7691,12462,"Fr,22.03.",2024-03-01
3887,2024,3,1180,Hochstraße,B,13,Gesamt,LkwÄ,473,595,593,614,551,244,190,664,"Do,14.03.",2024-03-01
3888,2024,3,1181,Breitenfurter Straße,B,13,Zentrum,Kfz,6466,6940,6722,6866,7292,5899,5040,7655,"Fr,22.03.",2024-03-01
3889,2024,3,1181,Breitenfurter Straße,B,13,Zentrum,LkwÄ,237,294,286,301,281,144,91,338,"Di,19.03.",2024-03-01
3890,2024,3,1181,Breitenfurter Straße,B,13,Breitenfurt,Kfz,6341,6870,6666,6854,7071,5703,4756,7375,"Fr,22.03.",2024-03-01
3891,2024,3,1181,Breitenfurter Straße,B,13,Breitenfurt,LkwÄ,222,275,280,280,258,130,91,311,"Do,14.03.",2024-03-01
3892,2024,3,1181,Breitenfurter Straße,B,13,Gesamt,Kfz,12806,13810,13388,13720,14363,11602,9796,15030,"Fr,22.03.",2024-03-01
3893,2024,3,1181,Breitenfurter Straße,B,13,Gesamt,LkwÄ,458,568,567,581,539,274,182,645,"Do,14.03.",2024-03-01
3894,2024,3,1182,Simmeringer Hptstr.,B,225,Zentrum,Kfz,8267,9023,8882,8926,9370,7646,5715,9494,"Fr,15.03.",2024-03-01
3895,2024,3,1182,Simmeringer Hptstr.,B,225,Zentrum,LkwÄ,544,715,695,751,644,229,139,805,"Do,14.03.",2024-03-01
3896,2024,3,1182,Simmeringer Hptstr.,B,225,Schwechat,Kfz,9429,10284,10075,10105,10882,8744,6520,11100,"*Fr,22.03.",2024-03-01
3897,2024,3,1182,Simmeringer Hptstr.,B,225,Schwechat,LkwÄ,587,773,778,804,695,234,161,873,"Do,14.03.",2024-03-01
3898,2024,3,1182,Simmeringer Hptstr.,B,225,Gesamt,Kfz,17696,19307,18958,19030,20252,16390,12235,20437,"*Fr,22.03.",2024-03-01
3899,2024,3,1182,Simmeringer Hptstr.,B,225,Gesamt,LkwÄ,1131,1488,1473,1555,1339,464,299,1678,"Do,14.03.",2024-03-01
3900,2024,3,1184,Himberger Straße,G,0,Zentrum,Kfz,5172,5813,5660,5825,5908,4305,3347,6115,"Fr,15.03.",2024-03-01
3901,2024,3,1184,Himberger Straße,G,0,Zentrum,LkwÄ,214,296,276,316,264,67,18,345,"Mi,06.03.",2024-03-01
3902,2024,3,1184,Himberger Straße,G,0,Leopoldsdorf,Kfz,5018,5627,5392,5651,5756,4163,3317,6090,"Fr,15.03.",2024-03-01
3903,2024,3,1184,Himberger Straße,G,0,Leopoldsdorf,LkwÄ,176,242,223,256,222,56,17,300,"*Mi,27.03.",2024-03-01
3904,2024,3,1184,Himberger Straße,G,0,Gesamt,Kfz,10190,11440,11053,11476,11664,8468,6664,12205,"Fr,15.03.",2024-03-01
3905,2024,3,1184,Himberger Straße,G,0,Gesamt,LkwÄ,390,537,499,572,486,123,36,638,"*Mi,27.03.",2024-03-01
3906,2024,3,1187,Triester Straße,B,17,Zentrum,Kfz,9261,10153,9962,10018,10630,9591,5185,10724,"Fr,01.03.",2024-03-01
3907,2024,3,1187,Triester Straße,B,17,Zentrum,LkwÄ,367,494,522,519,412,133,68,563,"Do,14.03.",2024-03-01
3908,2024,3,1187,Triester Straße,B,17,Wr. Neudorf,Kfz,8322,9298,9172,9261,9486,7820,4725,9698,"Do,28.03.",2024-03-01
3909,2024,3,1187,Triester Straße,B,17,Wr. Neudorf,LkwÄ,335,453,454,481,387,115,56,521,"Mi,13.03.",2024-03-01
3910,2024,3,1187,Triester Straße,B,17,Gesamt,Kfz,17583,19451,19133,19279,20116,17411,9910,20262,"Fr,08.03.",2024-03-01
3911,2024,3,1187,Triester Straße,B,17,Gesamt,LkwÄ,702,947,976,1000,798,248,124,1066,"Mi,13.03.",2024-03-01
3912,2024,3,1188,Altmannsdorfer Straße,B,224,Zentrum,Kfz,9171,10275,10137,10227,10500,8845,4860,10720,"Mi,20.03.",2024-03-01
3913,2024,3,1188,Altmannsdorfer Straße,B,224,Zentrum,LkwÄ,379,505,518,535,424,144,83,590,"Do,21.03.",2024-03-01
3914,2024,3,1188,Altmannsdorfer Straße,B,224,Vösendorf,Kfz,9120,10164,9916,10035,10672,8884,4972,10878,"Fr,01.03.",2024-03-01
3915,2024,3,1188,Altmannsdorfer Straße,B,224,Vösendorf,LkwÄ,402,533,562,547,477,160,92,595,"Di,19.03.",2024-03-01
3916,2024,3,1188,Altmannsdorfer Straße,B,224,Gesamt,Kfz,18291,20438,20053,20262,21172,17729,9832,21517,"Fr,01.03.",2024-03-01
3917,2024,3,1188,Altmannsdorfer Straße,B,224,Gesamt,LkwÄ,781,1038,1080,1081,901,304,175,1185,"Do,21.03.",2024-03-01
3918,2024,3,1189,Shuttleworthstraße,B,229,Zentrum,Kfz,9940,10849,10628,10811,11117,9266,6795,11274,"Fr,22.03.",2024-03-01
3919,2024,3,1189,Shuttleworthstraße,B,229,Zentrum,LkwÄ,448,602,634,628,514,160,88,694,"Di,19.03.",2024-03-01
3920,2024,3,1189,Shuttleworthstraße,B,229,Leopoldau,Kfz,9632,10689,10643,10707,10684,8514,6311,10960,"Mi,20.03.",2024-03-01
3921,2024,3,1189,Shuttleworthstraße,B,229,Leopoldau,LkwÄ,442,598,648,624,498,152,74,677,"Mi,20.03.",2024-03-01
3922,2024,3,1189,Shuttleworthstraße,B,229,Gesamt,Kfz,19572,21539,21271,21518,21802,17780,13107,22118,"Fr,22.03.",2024-03-01
3923,2024,3,1189,Shuttleworthstraße,B,229,Gesamt,LkwÄ,890,1200,1282,1252,1012,312,162,1348,"Mi,20.03.",2024-03-01
3924,2024,3,1190,Angyalföldstraße,B,3,Kagran,Kfz,6179,6631,6486,6545,6953,6247,4213,7056,"Fr,22.03.",2024-03-01
3925,2024,3,1190,Angyalföldstraße,B,3,Kagran,LkwÄ,195,253,268,261,219,84,63,307,"Di,19.03.",2024-03-01
3926,2024,3,1190,Angyalföldstraße,B,3,Floridsdorf,Kfz,5702,6104,5906,6042,6410,5622,4095,6607,"Fr,15.03.",2024-03-01
3927,2024,3,1190,Angyalföldstraße,B,3,Floridsdorf,LkwÄ,147,199,216,207,164,44,35,231,"Mo,25.03.",2024-03-01
3928,2024,3,1190,Angyalföldstraße,B,3,Gesamt,Kfz,11881,12734,12392,12586,13363,11869,8309,13644,"Fr,15.03.",2024-03-01
3929,2024,3,1190,Angyalföldstraße,B,3,Gesamt,LkwÄ,342,451,484,468,384,128,98,534,"Di,19.03.",2024-03-01
3930,2024,3,1191,Wientalstraße,B,1,Zentrum,Kfz,23613,24718,23876,24529,25844,22625,19964,26223,"Fr,15.03.",2024-03-01
3931,2024,3,1191,Wientalstraße,B,1,Zentrum,LkwÄ,751,951,956,986,863,433,231,1040,"Do,14.03.",2024-03-01
3932,2024,3,1191,Wientalstraße,B,1,St. Pölten,Kfz,22329,23495,22135,23325,24990,21833,17927,25565,"Fr,22.03.",2024-03-01
3933,2024,3,1191,Wientalstraße,B,1,St. Pölten,LkwÄ,676,863,888,896,763,360,207,971,"Do,14.03.",2024-03-01
3934,2024,3,1191,Wientalstraße,B,1,Gesamt,Kfz,45942,48212,46010,47854,50834,44458,37891,51701,"Fr,15.03.",2024-03-01
3935,2024,3,1191,Wientalstraße,B,1,Gesamt,LkwÄ,1427,1814,1844,1882,1626,792,439,2011,"Do,14.03.",2024-03-01
3936,2024,3,1192,Hauptstraße,G,0,Zentrum,Kfz,5497,5898,5770,5776,6294,5608,3699,6656,"Fr,15.03.",2024-03-01
3937,2024,3,1192,Hauptstraße,G,0,Zentrum,LkwÄ,291,357,370,361,334,182,125,389,"Do,21.03.",2024-03-01
3938,2024,3,1192,Hauptstraße,G,0,St. Pölten,Kfz,6214,6643,6374,6514,7167,6369,4257,7582,"Fr,15.03.",2024-03-01
3939,2024,3,1192,Hauptstraße,G,0,St. Pölten,LkwÄ,303,369,370,376,348,194,138,411,"Mi,20.03.",2024-03-01
3940,2024,3,1192,Hauptstraße,G,0,Gesamt,Kfz,11710,12541,12145,12289,13461,11978,7956,14238,"Fr,15.03.",2024-03-01
3941,2024,3,1192,Hauptstraße,G,0,Gesamt,LkwÄ,594,725,740,738,682,376,263,794,"Mi,20.03.",2024-03-01
3942,2024,3,1193,Heiligenstädter Straße,B,14,Zentrum,Kfz,15808,17179,16759,17348,17110,13910,11945,18126,"Mi,20.03.",2024-03-01
3943,2024,3,1193,Heiligenstädter Straße,B,14,Zentrum,LkwÄ,622,812,849,843,708,294,154,922,"Mi,27.03.",2024-03-01
3944,2024,3,1193,Heiligenstädter Straße,B,14,Klosterneuburg,Kfz,15668,16980,16685,17170,16759,13697,12129,18011,"Mi,20.03.",2024-03-01
3945,2024,3,1193,Heiligenstädter Straße,B,14,Klosterneuburg,LkwÄ,627,820,866,851,708,286,156,916,"Mo,04.03.",2024-03-01
3946,2024,3,1193,Heiligenstädter Straße,B,14,Gesamt,Kfz,31476,34159,33444,34518,33869,27607,24074,36137,"Mi,20.03.",2024-03-01
3947,2024,3,1193,Heiligenstädter Straße,B,14,Gesamt,LkwÄ,1249,1632,1715,1694,1416,579,310,1833,"Mi,27.03.",2024-03-01
3948,2024,3,1194,Prager Straße,B,3,Zentrum,Kfz,4875,5441,5254,5270,6000,5120,2255,6192,"Fr,22.03.",2024-03-01
3949,2024,3,1194,Prager Straße,B,3,Zentrum,LkwÄ,167,220,230,222,206,77,38,240,"Do,14.03.",2024-03-01
3950,2024,3,1194,Prager Straße,B,3,Langenzersd.,Kfz,4706,5263,5071,5119,5762,4951,2122,5846,"Fr,22.03.",2024-03-01
3951,2024,3,1194,Prager Straße,B,3,Langenzersd.,LkwÄ,161,213,212,218,201,75,32,258,"Mi,20.03.",2024-03-01
3952,2024,3,1194,Prager Straße,B,3,Gesamt,Kfz,9581,10704,10325,10389,11761,10071,4377,12038,"Fr,22.03.",2024-03-01
3953,2024,3,1194,Prager Straße,B,3,Gesamt,LkwÄ,329,432,442,440,406,152,70,496,"Mi,20.03.",2024-03-01
3954,2024,3,1195,Wagramer Straße,B,8,Zentrum,Kfz,3362,3754,3748,3757,3753,3000,2080,3986,"Mo,11.03.",2024-03-01
3955,2024,3,1195,Wagramer Straße,B,8,Zentrum,LkwÄ,139,181,190,185,163,65,40,224,"Do,28.03.",2024-03-01
3956,2024,3,1195,Wagramer Straße,B,8,Süßenbrunn,Kfz,3437,3793,3728,3780,3876,3171,2207,4031,"*Do,28.03.",2024-03-01
3957,2024,3,1195,Wagramer Straße,B,8,Süßenbrunn,LkwÄ,153,195,195,197,189,90,39,236,"*Do,28.03.",2024-03-01
3958,2024,3,1195,Wagramer Straße,B,8,Gesamt,Kfz,6800,7548,7477,7537,7629,6171,4288,7923,"*Do,28.03.",2024-03-01
3959,2024,3,1195,Wagramer Straße,B,8,Gesamt,LkwÄ,292,375,386,382,352,155,79,460,"*Do,28.03.",2024-03-01
3960,2024,3,1196,Erzherzog-Karl-Str.,B,3,Groß-Enzersdorf,Kfz,10340,11327,10961,11236,11835,9487,7048,12169,"Fr,08.03.",2024-03-01
3961,2024,3,1196,Erzherzog-Karl-Str.,B,3,Groß-Enzersdorf,LkwÄ,245,316,324,330,278,112,78,365,"Di,19.03.",2024-03-01
3962,2024,3,1196,Erzherzog-Karl-Str.,B,3,Kagran,Kfz,10521,11442,11144,11355,11887,9602,7570,12221,"Fr,08.03.",2024-03-01
3963,2024,3,1196,Erzherzog-Karl-Str.,B,3,Kagran,LkwÄ,459,557,554,567,535,278,231,600,"Di,12.03.",2024-03-01
3964,2024,3,1196,Erzherzog-Karl-Str.,B,3,Gesamt,Kfz,20860,22768,22106,22592,23721,19089,14618,24390,"Fr,08.03.",2024-03-01
3965,2024,3,1196,Erzherzog-Karl-Str.,B,3,Gesamt,LkwÄ,704,873,878,897,813,389,310,939,"Di,19.03.",2024-03-01
3972,2024,3,1198,Brünner Straße,B,7,Zentrum,Kfz,9014,9889,9638,9739,10449,9025,5327,10574,"Fr,15.03.",2024-03-01
3973,2024,3,1198,Brünner Straße,B,7,Zentrum,LkwÄ,388,512,524,530,460,188,67,596,"Do,21.03.",2024-03-01
3974,2024,3,1198,Brünner Straße,B,7,Wolkersdorf,Kfz,7639,8429,8152,8296,8973,7496,4463,9163,"Fr,22.03.",2024-03-01
3975,2024,3,1198,Brünner Straße,B,7,Wolkersdorf,LkwÄ,365,480,493,491,441,187,63,520,"Do,07.03.",2024-03-01
3976,2024,3,1198,Brünner Straße,B,7,Gesamt,Kfz,16653,18318,17789,18034,19422,16521,9790,19724,"Fr,15.03.",2024-03-01
3977,2024,3,1198,Brünner Straße,B,7,Gesamt,LkwÄ,753,992,1017,1021,901,374,130,1106,"Do,21.03.",2024-03-01
3984,2024,3,1200,Vorarlberger Allee West,G,0,Zentrum,Kfz,6182,7706,7823,7889,7173,3659,2303,8115,"Do,21.03.",2024-03-01
3985,2024,3,1200,Vorarlberger Allee West,G,0,Zentrum,LkwÄ,784,1067,1097,1102,959,239,137,1132,"Mi,20.03.",2024-03-01
3986,2024,3,1200,Vorarlberger Allee West,G,0,S1,Kfz,6316,7779,7681,7967,7405,3997,2489,8364,"Do,28.03.",2024-03-01
3987,2024,3,1200,Vorarlberger Allee West,G,0,S1,LkwÄ,876,1199,1194,1232,1123,259,140,1281,"Di,05.03.",2024-03-01
3988,2024,3,1200,Vorarlberger Allee West,G,0,Gesamt,Kfz,12497,15485,15504,15856,14578,7656,4792,16183,"Do,21.03.",2024-03-01
3989,2024,3,1200,Vorarlberger Allee West,G,0,Gesamt,LkwÄ,1660,2266,2291,2334,2082,499,277,2407,"Di,05.03.",2024-03-01
3990,2024,3,1201,Vorarlberger Allee Ost,G,0,Laxenburger Str.,Kfz,3306,4171,4088,4293,3943,1976,1007,4849,"Do,28.03.",2024-03-01
3991,2024,3,1201,Vorarlberger Allee Ost,G,0,Laxenburger Str.,LkwÄ,767,1039,1046,1074,946,247,145,1189,"Do,28.03.",2024-03-01
3992,2024,3,1201,Vorarlberger Allee Ost,G,0,S1,Kfz,3202,4052,4049,4096,3951,1931,900,4698,"Do,21.03.",2024-03-01
3993,2024,3,1201,Vorarlberger Allee Ost,G,0,S1,LkwÄ,634,859,897,876,788,199,121,1011,"Di,19.03.",2024-03-01
3994,2024,3,1201,Vorarlberger Allee Ost,G,0,Gesamt,Kfz,6508,8223,8137,8389,7894,3906,1906,9400,"Do,21.03.",2024-03-01
3995,2024,3,1201,Vorarlberger Allee Ost,G,0,Gesamt,LkwÄ,1400,1898,1943,1950,1735,447,266,2132,"Di,19.03.",2024-03-01
3996,2024,3,1202,Spange Vösendorf,G,0,Vösendorf,Kfz,6061,7144,7122,7162,7121,4891,2683,7445,"Mo,18.03.",2024-03-01
3997,2024,3,1202,Spange Vösendorf,G,0,Vösendorf,LkwÄ,405,562,591,590,474,94,53,649,"Mi,20.03.",2024-03-01
3998,2024,3,1202,Spange Vösendorf,G,0,S1,Kfz,5969,7065,6889,7084,7160,4856,2478,7386,"Do,28.03.",2024-03-01
3999,2024,3,1202,Spange Vösendorf,G,0,S1,LkwÄ,399,552,573,578,470,103,53,618,"Do,21.03.",2024-03-01
4000,2024,3,1202,Spange Vösendorf,G,0,Gesamt,Kfz,12030,14209,14012,14245,14282,9747,5161,14641,"Di,19.03.",2024-03-01
4001,2024,3,1202,Spange Vösendorf,G,0,Gesamt,LkwÄ,803,1114,1164,1168,944,196,106,1256,"Mi,20.03.",2024-03-01
4014,2024,3,1205,Hernalser Hauptstraße,G,0,Zentrum,Kfz,8710,9024,8668,8957,9470,8594,7504,9810,"Fr,22.03.",2024-03-01
4015,2024,3,1205,Hernalser Hauptstraße,G,0,Zentrum,LkwÄ,190,248,248,262,215,91,42,295,"Mi,06.03.",2024-03-01
4016,2024,3,1205,Hernalser Hauptstraße,G,0,Dornbach,Kfz,7872,8230,7963,8244,8410,7559,6682,8796,"Fr,22.03.",2024-03-01
4017,2024,3,1205,Hernalser Hauptstraße,G,0,Dornbach,LkwÄ,193,253,263,267,211,79,54,314,"Do,14.03.",2024-03-01
4018,2024,3,1205,Hernalser Hauptstraße,G,0,Gesamt,Kfz,16582,17255,16631,17202,17880,16153,14186,18606,"Fr,22.03.",2024-03-01
4019,2024,3,1205,Hernalser Hauptstraße,G,0,Gesamt,LkwÄ,383,501,511,529,427,170,96,582,"Do,14.03.",2024-03-01
4020,2024,3,1206,Hütteldorfer Straße,G,0,Zentrum,Kfz,5663,6056,5849,5985,6390,5424,4255,6582,"Fr,15.03.",2024-03-01
4021,2024,3,1206,Hütteldorfer Straße,G,0,Zentrum,LkwÄ,70,96,95,99,90,22,9,109,"Do,21.03.",2024-03-01
4022,2024,3,1206,Hütteldorfer Straße,G,0,Hütteldorf,Kfz,5154,5423,5196,5371,5729,5136,4044,5928,"Fr,15.03.",2024-03-01
4023,2024,3,1206,Hütteldorfer Straße,G,0,Hütteldorf,LkwÄ,65,85,83,88,79,28,16,102,"Fr,22.03.",2024-03-01
4024,2024,3,1206,Hütteldorfer Straße,G,0,Gesamt,Kfz,10818,11479,11046,11356,12119,10560,8299,12510,"Fr,15.03.",2024-03-01
4025,2024,3,1206,Hütteldorfer Straße,G,0,Gesamt,LkwÄ,135,181,178,187,169,49,25,211,"Fr,22.03.",2024-03-01
4026,2024,3,1207,Altmannsdorfer Straße II,B,224,Zentrum,Kfz,21572,22445,21932,22387,22995,20557,18921,23473,"Fr,15.03.",2024-03-01
4027,2024,3,1207,Altmannsdorfer Straße II,B,224,Zentrum,LkwÄ,906,1232,1298,1260,1114,283,159,1379,"Mo,18.03.",2024-03-01
4028,2024,3,1207,Altmannsdorfer Straße II,B,224,Vösendorf,Kfz,25663,27020,26334,27086,27412,24679,20948,27851,"Fr,08.03.",2024-03-01
4029,2024,3,1207,Altmannsdorfer Straße II,B,224,Vösendorf,LkwÄ,988,1324,1384,1366,1174,379,190,1434,"Di,19.03.",2024-03-01
4030,2024,3,1207,Altmannsdorfer Straße II,B,224,Gesamt,Kfz,47236,49466,48266,49473,50407,45237,39869,51115,"Fr,08.03.",2024-03-01
4031,2024,3,1207,Altmannsdorfer Straße II,B,224,Gesamt,LkwÄ,1895,2556,2682,2626,2287,662,349,2776,"Mo,18.03.",2024-03-01
4032,2024,3,1208,Wienerbergstraße,B,225,Breitenfurter Straße,Kfz,9794,10919,10650,11166,10539,8153,6714,11648,"Mi,20.03.",2024-03-01
4033,2024,3,1208,Wienerbergstraße,B,225,Breitenfurter Straße,LkwÄ,504,609,614,626,566,318,249,684,"Do,21.03.",2024-03-01
4034,2024,3,1208,Wienerbergstraße,B,225,Triester Straße,Kfz,10240,11647,11189,11810,11624,8126,6442,12055,"Mi,06.03.",2024-03-01
4035,2024,3,1208,Wienerbergstraße,B,225,Triester Straße,LkwÄ,566,708,704,721,680,300,237,782,"Do,21.03.",2024-03-01
4036,2024,3,1208,Wienerbergstraße,B,225,Gesamt,Kfz,20034,22566,21838,22976,22163,16279,13157,23534,"Mi,20.03.",2024-03-01
4037,2024,3,1208,Wienerbergstraße,B,225,Gesamt,LkwÄ,1070,1317,1319,1347,1246,618,486,1466,"Do,21.03.",2024-03-01
